Leave-One-Out
TOP 54
                            feature               accuracy                ave_sse              precision                 recall
removed: borrowed_for_emergency_last_year         0.7307373653686827     0.2692626346313173     0.8                    0.7909887359198998     0.7927747114902157
removed: borrowed_for_daily_expenses_last_year    0.7307373653686827     0.2692626346313173     0.800761421319797      0.7897371714643304     0.7919176706827309
removed: borrowed_for_home_or_biz_last_year       0.728251864125932      0.27174813587406793    0.7984790874524715     0.7884856070087609     0.7904642409033877
removed: can_call                                 0.728251864125932      0.27174813587406793    0.7962264150943397     0.7922403003754693     0.7930343272362816
removed: can_text                                 0.7191383595691798     0.2808616404308202     0.7896725440806045     0.7847309136420526     0.7857142857142858
removed: can_use_internet                         0.724109362054681      0.275890637945319      0.7971938775510204     0.7822277847309136     0.785175879396985
removed: advanced_phone_use                       0.7224523612261806     0.2775476387738194     0.7966751918158568     0.7797246558197747     0.7830568124685772
removed: reg_bank_acct                            0.7216238608119304     0.2783761391880696     0.7971758664955071     0.7772215269086358     0.781132075471698
removed: reg_mm_acct                              0.7299088649544325     0.27009113504556753    0.7997465145754119     0.7897371714643304     0.7917189460476788
removed: reg_formal_nbfi_account                  0.7299088649544325     0.27009113504556753    0.7989886219974716     0.7909887359198998     0.7925758715826436
removed: active_bank_user                         0.7224523612261806     0.2775476387738194     0.7982005141388174     0.7772215269086358     0.7813286361348766
removed: active_mm_user                           0.7290803645401823     0.27091963545981773    0.8010204081632653     0.785982478097622      0.7889447236180903
removed: active_formal_nbfi_user                  0.7299088649544325     0.27009113504556753    0.7989886219974716     0.7909887359198998     0.7925758715826436
removed: active_informal_nbfi_user                0.728251864125932      0.27174813587406793    0.7969735182849937     0.7909887359198998     0.7921784908498372
removed: nonreg_active_mm_user                    0.7274233637116818     0.27257663628831813    0.7982233502538071     0.7872340425531915     0.7894076305220884
removed: num_formal_institutions_last_year        0.7299088649544325     0.27009113504556753    0.7989886219974716     0.7909887359198998     0.7925758715826436
removed: num_informal_institutions_last_year      0.7265948632974316     0.27340513670256833    0.7957124842370744     0.7897371714643304     0.7909250438706443
removed: num_financial_activities_last_year       0.7299088649544325     0.27009113504556753    0.7997465145754119     0.7897371714643304     0.7917189460476788
removed: age_group                                0.728251864125932      0.27174813587406793    0.797724399494311      0.7897371714643304     0.7913217958364684


REMOVED: can_add
BEST: Top 49 with f2 score 0.7948846539618857
BEST: Top 49 with accuracy 0.7323943661971831
TOP 48
                            feature               accuracy                ave_sse              precision                 recall               f2_score
removed: country                                  0.6984258492129246     0.3015741507870754     0.7784891165172856     0.7609511889862328     0.7643952728187076
removed: is_urban                                 0.7141673570836785     0.28583264291632143    0.7866161616161617     0.7797246558197747     0.7810932798395185
removed: female                                   0.7323943661971831     0.2676056338028169     0.7997481108312342     0.7947434292866082     0.7957393483709273
removed: married                                  0.7307373653686827     0.2692626346313173     0.8                    0.7909887359198998     0.7927747114902157
removed: religion                                 0.7323943661971831     0.2676056338028169     0.8035714285714286     0.7884856070087609     0.7914572864321608
removed: relationship_to_hh_head                  0.7315658657829329     0.2684341342170671     0.8002528445006322     0.7922403003754693     0.7938299473288186
removed: education_level                          0.71996685998343       0.28003314001657       0.789937106918239      0.785982478097622      0.7867702330243046
removed: literacy                                 0.7307373653686827     0.2692626346313173     0.7977386934673367     0.7947434292866082     0.7953406813627254
removed: can_divide                               0.7299088649544325     0.27009113504556753    0.7989886219974716     0.7909887359198998     0.7925758715826436
removed: can_calc_percents                        0.7323943661971831     0.2676056338028169     0.8005050505050505     0.7934918648310388     0.7948846539618857
removed: can_calc_compounding                     0.7307373653686827     0.2692626346313173     0.7984886649874056     0.7934918648310388     0.7944862155388471
removed: employed_last_year                       0.7332228666114333     0.2667771333885667     0.8015170670037927     0.7934918648310388     0.7950840230749938
